ID,VL_FATU,VL_SLDO,DT_ABRT,DS_CNAE,DT_REFE,VL_SAIDA_TOTAL,QTD_TRANS_SAIDA,VL_SAIDA_MEDIO,TIPO_TRANS_PREF,VL_ENTRADA_TOTAL,QTD_TRANS_ENTRADA,VL_LIQUIDO_TRANS,QTD_TRANS_TOTAL,FATU_SALDO_RATIO,CLUSTER
CNPJ_05795,17250173,1476947,2013-02-23,Serviços de tecnologia da informação,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.67961544997891,0
CNPJ_02818,101731,-585,2019-12-05,Cultivo de trigo,2025-04-30,42.0,1.0,42.0,PIX,0.0,0.0,-42.0,1.0,173.8991452991453,0
CNPJ_08895,2375192,-2191,2021-08-08,Montagem industrial,2025-04-30,191.0,1.0,191.0,PIX,50.0,1.0,-141.0,2.0,1084.067549064354,0
CNPJ_04906,1185438,11909,2019-01-20,Televisão por assinatura,2025-03-31,0.0,0.0,0.0,0,2036.0,3.0,2036.0,3.0,99.5413552775212,0
CNPJ_00164,6986436,508779,2011-12-20,Comércio atacadista de calçados,2025-02-28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.731769589546738,0
CNPJ_02830,50573,3718,2019-08-31,Administração pública,2025-01-31,8.0,1.0,8.0,PIX,0.0,0.0,-8.0,1.0,13.602205486820871,0
CNPJ_06557,298730,-27065,2019-11-29,Fabricação de papel,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.037502309255496,0
CNPJ_07520,186042,-4680,2023-05-28,Padaria e confeitaria,2025-04-30,66.0,1.0,66.0,PIX,367.0,3.0,301.0,4.0,39.7525641025641,0
CNPJ_03827,98481221,13442144,1995-05-15,Defesa nacional,2025-02-28,0.0,0.0,0.0,0,87.0,1.0,87.0,1.0,7.32630308081806,3
CNPJ_00761,24550303,264972,2020-12-22,Correios e entregas expressas,2025-04-30,794.0,9.0,88.22,PIX,0.0,0.0,-794.0,9.0,92.65244252222875,0
CNPJ_02272,1561466,35176,2018-09-10,Construção de rodovias,2025-04-30,14720.0,9.0,1635.56,PIX,0.0,0.0,-14720.0,9.0,44.390095519672506,0
CNPJ_03116,184637671,-15720042,2012-04-28,Fabricação de automóveis,2025-03-31,2276.0,2.0,1138.0,BOLETO,0.0,0.0,-2276.0,2.0,11.7453675378221,3
CNPJ_02684,19266159,745153,2012-05-13,Administração pública,2025-03-31,19781.0,12.0,1648.42,PIX,1849.0,1.0,-17932.0,13.0,25.855306225701295,0
CNPJ_08908,1570320,60400,2022-04-06,Cultivo de milho,2025-03-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.99867549668874,0
CNPJ_00442,179673,9478,2021-04-05,Cultivo de milho,2025-01-31,83.0,2.0,41.5,BOLETO,48.0,1.0,-35.0,3.0,18.95684743616797,0
CNPJ_05277,2292277,-171130,2015-05-11,Telecomunicações sem fio,2025-04-30,505620.0,8.0,63202.5,PIX,122553.0,7.0,-383067.0,15.0,13.394945363174196,0
CNPJ_08709,2159186,133650,2015-01-21,Planos de saúde,2025-04-30,0.0,0.0,0.0,0,25.0,2.0,25.0,2.0,16.155525626636738,0
CNPJ_04544,28412503,1599132,2015-08-30,Produção de alumínio,2025-04-30,741852.0,14.0,52989.43,PIX,0.0,0.0,-741852.0,14.0,17.767453218370967,0
CNPJ_05365,2308294,-18970,2019-04-28,Produção de alumínio,2025-02-28,7738.0,3.0,2579.33,BOLETO,0.0,0.0,-7738.0,3.0,121.68128624143384,0
CNPJ_03649,194440,-770,2022-07-31,Administração pública,2025-04-30,41.0,1.0,41.0,PIX,0.0,0.0,-41.0,1.0,252.5194805194805,0
CNPJ_00196,2280534,-204304,2017-12-15,Fabricação de produtos químicos,2025-01-31,1376.0,3.0,458.67,PIX,830.0,2.0,-546.0,5.0,11.162453990132352,0
CNPJ_02706,344419,31066,2016-10-17,Educação superior,2025-01-31,0.0,0.0,0.0,0,242.0,1.0,242.0,1.0,11.086686409579604,0
CNPJ_06461,9903294,368446,2015-12-15,Obras de infraestrutura elétrica,2025-02-28,167.0,1.0,167.0,BOLETO,0.0,0.0,-167.0,1.0,26.87854936680002,0
CNPJ_02390,775286,45224,2017-02-14,Fabricação de papel,2025-05-31,58.0,1.0,58.0,PIX,0.0,0.0,-58.0,1.0,17.14324252609234,0
CNPJ_02668,192737140,14336723,2007-08-31,Comércio atacadista de bebidas,2025-04-30,292930.0,33.0,8876.67,PIX,160078.0,19.0,-132852.0,52.0,13.443597954706943,3
CNPJ_01903,1121453,-69182,2016-04-23,Produção de alumínio,2025-04-30,9450.0,6.0,1575.0,PIX,0.0,0.0,-9450.0,6.0,16.210184730132116,0
CNPJ_04320,1254025,29818,2020-08-19,Transporte ferroviário de carga,2025-03-31,6926.0,2.0,3463.0,PIX,111229.0,13.0,104303.0,15.0,42.055972902273794,0
CNPJ_07516,13609010,1980395,2013-11-13,Construção de barragens,2025-03-31,412227.0,11.0,37475.18,PIX,2121632.0,72.0,1709405.0,83.0,6.8718664710827895,0
CNPJ_09163,1045125,-15955,2021-05-01,Fabricação de papel,2025-04-30,82450.0,5.0,16490.0,PIX,13968.0,4.0,-68482.0,9.0,65.50454403008462,0
CNPJ_06915,2700679,160078,2014-08-08,Padaria e confeitaria,2025-02-28,0.0,0.0,0.0,0,211.0,1.0,211.0,1.0,16.871019128175014,0
CNPJ_00618,747514,43980,2020-01-25,Cultivo de arroz,2025-05-31,7977.0,9.0,886.33,PIX,0.0,0.0,-7977.0,9.0,16.99668030923147,0
CNPJ_04156,167830,-12203,2019-10-23,Engenharia civil,2025-05-31,6251.0,4.0,1562.75,PIX,20.0,1.0,-6231.0,5.0,13.753175448660166,0
CNPJ_02385,11230276,126256,2006-03-19,Extração de petróleo e gás natural,2025-04-30,170461.0,18.0,9470.06,PIX,3461.0,1.0,-167000.0,19.0,88.9484539348625,0
CNPJ_09602,1778846,164508,2018-01-10,Saneamento básico,2025-03-31,118.0,1.0,118.0,PIX,0.0,0.0,-118.0,1.0,10.813127629051476,0
CNPJ_04542,268074,12198,2019-07-15,Saneamento básico,2025-04-30,503.0,1.0,503.0,BOLETO,18.0,1.0,-485.0,2.0,21.97688145597639,0
CNPJ_06654,87098,3184,2023-05-07,Construção de barragens,2025-01-31,1789.0,1.0,1789.0,BOLETO,56.0,1.0,-1733.0,2.0,27.35489949748744,0
CNPJ_06469,51608,3432,2022-05-22,Saneamento básico,2025-05-31,6078303.0,36.0,168841.75,PIX,0.0,0.0,-6078303.0,36.0,15.037296037296038,0
CNPJ_01471,206478,9784,2022-05-18,Atividades de bancos múltiplos,2025-01-31,0.0,0.0,0.0,0,1713.0,3.0,1713.0,3.0,21.10363859362224,0
CNPJ_00908,2063534,-31179,2020-03-25,Cultivo de milho,2025-02-28,987758.0,60.0,16462.63,PIX,712161.0,41.0,-275597.0,101.0,66.18345681388114,0
CNPJ_01442,9709735,850053,2020-01-13,Geração de energia elétrica,2025-05-31,4427.0,3.0,1475.67,PIX,540.0,1.0,-3887.0,4.0,11.422505420250268,0
CNPJ_03322,18813697,-1475189,2017-05-13,Geração de energia elétrica,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.753414647207917,0
CNPJ_06393,2142691,31891,2017-09-15,Atividades hospitalares,2025-01-31,0.0,0.0,0.0,0,35.0,1.0,35.0,1.0,67.18795271393184,0
CNPJ_08954,170619,296,2023-11-04,Planos de saúde,2025-03-31,166616.0,3.0,55538.67,PIX,46.0,1.0,-166570.0,4.0,576.4155405405405,0
CNPJ_06657,671743,-84796,2017-09-18,Restaurantes e similares,2025-02-28,0.0,0.0,0.0,0,5313.0,3.0,5313.0,3.0,7.921871314684655,0
CNPJ_07923,1164163,-52958,2016-09-30,Padaria e confeitaria,2025-02-28,84.0,1.0,84.0,BOLETO,0.0,0.0,-84.0,1.0,21.98275992295781,0
CNPJ_09589,1794232,14043,2016-08-19,Extração de minério de ferro,2025-02-28,6657.0,2.0,3328.5,PIX,4872.0,5.0,-1785.0,7.0,127.76700135298724,0
CNPJ_02632,1756740,-81134,2015-02-10,Educação superior,2025-04-30,9591.0,3.0,3197.0,PIX,22644.0,8.0,13053.0,11.0,21.652328247097397,0
CNPJ_02898,179952639,15513167,2008-12-03,Comércio atacadista de medicamentos,2025-03-31,0.0,0.0,0.0,0,11926.0,5.0,11926.0,5.0,11.599993669893452,3
CNPJ_06341,7358312,-596761,2007-10-26,Cultivo de trigo,2025-01-31,0.0,0.0,0.0,0,103.0,1.0,103.0,1.0,12.330417034625253,0
CNPJ_03906,480636,34472,2014-10-15,Consultoria empresarial,2025-03-31,159.0,1.0,159.0,PIX,0.0,0.0,-159.0,1.0,13.942794151775354,0
CNPJ_08423,65593,4988,2021-04-27,Fabricação de automóveis,2025-04-30,4840.0,2.0,2420.0,BOLETO,0.0,0.0,-4840.0,2.0,13.150160384923815,0
CNPJ_08917,119186387,-5853431,2011-01-18,Produção cinematográfica,2025-02-28,0.0,0.0,0.0,0,16317.0,10.0,16317.0,10.0,20.36179925927204,3
CNPJ_05896,117256513,275130,1996-10-22,Distribuição de energia elétrica,2025-03-31,1066.0,1.0,1066.0,BOLETO,0.0,0.0,-1066.0,1.0,426.1858503253008,3
CNPJ_02956,872191,62606,2016-01-02,Produção de alumínio,2025-02-28,352.0,1.0,352.0,PIX,0.0,0.0,-352.0,1.0,13.931428297607258,0
CNPJ_09066,288176,4358,2021-05-30,Construção de edifícios,2025-03-31,1108.0,1.0,1108.0,PIX,5639.0,8.0,4531.0,9.0,66.12574575493346,0
CNPJ_05252,1055593,-94919,2022-08-29,Fabricação de produtos químicos,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.120987368177078,0
CNPJ_05183,465038,20097,2014-03-04,Planos de saúde,2025-04-30,48.0,1.0,48.0,PIX,283.0,3.0,235.0,4.0,23.13967258794845,0
CNPJ_01471,206478,12682,2022-05-18,Atividades de bancos múltiplos,2025-04-30,0.0,0.0,0.0,0,1713.0,3.0,1713.0,3.0,16.28118593281817,0
CNPJ_01158,65439735,-864340,1995-09-17,Televisão por assinatura,2025-01-31,0.0,0.0,0.0,0,1076.0,1.0,1076.0,1.0,75.71064048869658,0
CNPJ_08108,2330555,-151419,2014-08-23,Cultivo de soja,2025-02-28,89996.0,4.0,22499.0,BOLETO,335980.0,15.0,245984.0,19.0,15.39143040173294,0
CNPJ_08859,153572,695,2022-07-11,Atividades hospitalares,2025-03-31,0.0,0.0,0.0,0,957.0,3.0,957.0,3.0,220.96690647482012,0
CNPJ_06052,71478790,-80034,2006-03-21,Consultoria empresarial,2025-02-28,0.0,0.0,0.0,0,55.0,1.0,55.0,1.0,893.1053052452708,3
CNPJ_07288,16464258,710658,2003-04-03,Montagem industrial,2025-02-28,0.0,0.0,0.0,0,24.0,1.0,24.0,1.0,23.16762493351232,0
CNPJ_09983,6020534,531335,2012-01-09,Cultivo de arroz,2025-03-31,0.0,0.0,0.0,0,120.0,1.0,120.0,1.0,11.330956929244262,0
CNPJ_00579,2476542,83838,2014-12-16,Cultivo de soja,2025-01-31,15845.0,12.0,1320.42,PIX,0.0,0.0,-15845.0,12.0,29.539612109067487,0
CNPJ_05693,2495494,231991,2019-12-31,Comércio varejista de alimentos,2025-01-31,24837.0,3.0,8279.0,PIX,6448.0,3.0,-18389.0,6.0,10.756856947036738,0
CNPJ_05473,5600023,-458598,2014-06-07,Televisão por assinatura,2025-03-31,319.0,1.0,319.0,PIX,319.0,3.0,0.0,4.0,12.211180598258167,0
CNPJ_00200,2696516,1987,2020-11-02,Produção de ferro-gusa,2025-05-31,77445.0,9.0,8605.0,PIX,81333.0,7.0,3888.0,16.0,1357.0790135883242,0
CNPJ_08961,844013,24471,2022-12-07,Cultivo de trigo,2025-01-31,9821.0,3.0,3273.67,PIX,0.0,0.0,-9821.0,3.0,34.49033549916227,0
CNPJ_03859,917653,47377,2017-09-09,Construção de rodovias,2025-01-31,40.0,1.0,40.0,PIX,0.0,0.0,-40.0,1.0,19.36916647318319,0
CNPJ_02562,275121,13190,2020-07-08,Produção de alumínio,2025-04-30,4505086.0,132.0,34129.44,PIX,3375005.0,93.0,-1130081.0,225.0,20.858301743745265,0
CNPJ_08793,2954857,279913,2016-01-17,Construção de rodovias,2025-04-30,941.0,1.0,941.0,BOLETO,0.0,0.0,-941.0,1.0,10.556340720152331,0
CNPJ_08446,2708754,-66862,2018-05-15,Cultivo de milho,2025-01-31,0.0,0.0,0.0,0,1888.0,3.0,1888.0,3.0,40.51260805838892,0
CNPJ_07773,446442,-41403,2017-07-24,Televisão aberta,2025-01-31,553642.0,7.0,79091.71,PIX,2650410.0,68.0,2096768.0,75.0,10.7828418230563,0
CNPJ_00870,106170,159,2023-07-14,Comércio varejista de combustíveis,2025-02-28,0.0,0.0,0.0,0,2122.0,3.0,2122.0,3.0,667.7358490566038,0
CNPJ_06361,131892,-2594,2022-02-17,Engenharia civil,2025-05-31,99.0,1.0,99.0,PIX,0.0,0.0,-99.0,1.0,50.845026985350806,0
CNPJ_08807,149880828,-1242209,2003-05-04,Educação superior,2025-05-31,0.0,0.0,0.0,0,60.0,2.0,60.0,2.0,120.65669142632198,3
CNPJ_09175,1294028,23227,2014-09-22,Construção de edifícios,2025-03-31,136.0,1.0,136.0,BOLETO,0.0,0.0,-136.0,1.0,55.712231454772464,0
CNPJ_01829,1568423,-168293,2019-05-05,Cultivo de arroz,2025-05-31,14882.0,12.0,1240.17,PIX,12467.0,7.0,-2415.0,19.0,9.319597368874522,0
CNPJ_09274,54888,4861,2020-04-08,Geração de energia elétrica,2025-03-31,0.0,0.0,0.0,0,106.0,1.0,106.0,1.0,11.291503805801277,0
CNPJ_06740,25067588,-1886854,2004-07-11,Engenharia civil,2025-02-28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.285388270634613,0
CNPJ_03133,2854974,275571,2019-12-17,Televisão por assinatura,2025-05-31,38.0,1.0,38.0,TED,0.0,0.0,-38.0,1.0,10.360212068759049,0
CNPJ_06969,108043,-828,2019-07-20,Telecomunicações sem fio,2025-03-31,12588.0,2.0,6294.0,PIX,28310.0,4.0,15722.0,6.0,130.48671497584542,0
CNPJ_01536,145096,-10794,2019-02-18,Padaria e confeitaria,2025-03-31,0.0,0.0,0.0,0,104.0,1.0,104.0,1.0,13.442282749675746,0
CNPJ_00282,919729,77348,2017-01-31,Defesa nacional,2025-04-30,329.0,1.0,329.0,SISTEMICO,0.0,0.0,-329.0,1.0,11.890792263536223,0
CNPJ_09014,588800,-55131,2022-10-19,Hotéis e pousadas,2025-03-31,0.0,0.0,0.0,0,79.0,1.0,79.0,1.0,10.680016687526074,0
CNPJ_03841,2672288,103472,2016-07-20,Transporte rodoviário de carga,2025-05-31,533.0,1.0,533.0,PIX,0.0,0.0,-533.0,1.0,25.82619452605536,0
CNPJ_08723,2479224,363521,2021-10-30,Montagem industrial,2025-05-31,739.0,1.0,739.0,PIX,0.0,0.0,-739.0,1.0,6.820029654407861,0
CNPJ_02478,13656261,-1071475,2002-11-07,Padaria e confeitaria,2025-04-30,28.0,1.0,28.0,PIX,0.0,0.0,-28.0,1.0,12.74529130404349,0
CNPJ_05042,2727335,77322,2017-11-22,Fabricação de automóveis,2025-02-28,0.0,0.0,0.0,0,51.0,1.0,51.0,1.0,35.27243216678306,0
CNPJ_02741,106971,-9184,2021-07-10,Seguros de vida,2025-01-31,0.0,0.0,0.0,0,8898.0,1.0,8898.0,1.0,11.647539198606273,0
CNPJ_08418,1125786,-53065,2022-06-28,Comércio atacadista de medicamentos,2025-05-31,19628.0,4.0,4907.0,BOLETO,14739.0,3.0,-4889.0,7.0,21.215226608875906,0
CNPJ_06129,27409935,3309677,2021-07-21,Telecomunicações sem fio,2025-01-31,26.0,1.0,26.0,PIX,0.0,0.0,-26.0,1.0,8.281755289111294,0
CNPJ_01576,1346917,59833,2021-08-18,Cultivo de trigo,2025-02-28,16680.0,15.0,1112.0,PIX,713.0,1.0,-15967.0,16.0,22.511273043303863,0
CNPJ_06971,1161445,-108957,2021-01-09,Padaria e confeitaria,2025-03-31,2283.0,1.0,2283.0,PIX,4729.0,3.0,2446.0,4.0,10.65966390410896,0
CNPJ_08529,65677,6293,2020-08-24,Educação superior,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.436516764659146,0
CNPJ_05632,42317063,3803784,2000-06-21,Comércio atacadista de medicamentos,2025-03-31,15491.0,1.0,15491.0,PIX,395010.0,24.0,379519.0,25.0,11.12499106153241,0
CNPJ_04035,1939110,159547,2016-01-16,Comércio varejista de alimentos,2025-01-31,49.0,1.0,49.0,PIX,0.0,0.0,-49.0,1.0,12.153848082383249,0
CNPJ_06730,10842233,952388,2017-03-18,Armazenamento geral,2025-02-28,0.0,0.0,0.0,0,14.0,1.0,14.0,1.0,11.384260406472992,0
CNPJ_06042,92580327,104140,2013-06-03,Consultoria empresarial,2025-03-31,0.0,0.0,0.0,0,2584.0,3.0,2584.0,3.0,888.9987228730555,3
CNPJ_02859,455582,-11981,2022-07-06,Educação superior,2025-05-31,765.0,1.0,765.0,PIX,3197.0,3.0,2432.0,4.0,38.02537350805442,0
CNPJ_01755,1153868,44475,2018-06-21,Comércio varejista de alimentos,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.944193367060148,0
CNPJ_09996,1516884,101177,2016-05-31,Planos de saúde,2025-03-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.9923796910365,0
CNPJ_09793,73752267,5174397,2015-01-14,Serviços de tecnologia da informação,2025-02-28,2518.0,1.0,2518.0,BOLETO,0.0,0.0,-2518.0,1.0,14.25330661717684,3
CNPJ_00179,6003576,-158842,2012-01-23,Televisão por assinatura,2025-05-31,0.0,0.0,0.0,0,302.0,1.0,302.0,1.0,37.79589781040279,0
CNPJ_00211,25162853,-2148794,2004-03-24,Comércio atacadista de medicamentos,2025-03-31,16536.0,9.0,1837.33,PIX,13141.0,5.0,-3395.0,14.0,11.710221175226662,0
CNPJ_03965,805293,72919,2022-02-19,Fabricação de automóveis,2025-02-28,106.0,1.0,106.0,PIX,0.0,0.0,-106.0,1.0,11.043664888437856,0
CNPJ_07920,83343143,-6978621,2005-10-14,Extração de minério de ferro,2025-03-31,53399.0,3.0,17799.67,PIX,106767.0,9.0,53368.0,12.0,11.942637807670025,3
CNPJ_08138,264607,19009,2022-05-27,Televisão por assinatura,2025-02-28,180414.0,5.0,36082.8,PIX,0.0,0.0,-180414.0,5.0,13.920090483455205,0
CNPJ_00114,2072166,141406,2017-05-01,Fabricação de produtos químicos,2025-04-30,57.0,1.0,57.0,PIX,0.0,0.0,-57.0,1.0,14.654017509865213,0
CNPJ_07768,2276990,-30538,2017-05-13,Fabricação de papel,2025-04-30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.56251227978257,0
CNPJ_09317,149153,-4717,2023-02-04,Construção de barragens,2025-05-31,11861.0,4.0,2965.25,PIX,27003.0,12.0,15142.0,16.0,31.620309518761925,0
CNPJ_04250,181665,15083,2022-06-14,Montagem industrial,2025-03-31,0.0,0.0,0.0,0,16.0,1.0,16.0,1.0,12.044354571371745,0
CNPJ_07354,16351760,-1548536,2009-04-23,Seguros de vida,2025-02-28,13879.0,2.0,6939.5,BOLETO,0.0,0.0,-13879.0,2.0,10.559496195115903,0
CNPJ_02082,987358,-16128,2020-08-21,Telecomunicações sem fio,2025-01-31,0.0,0.0,0.0,0,54.0,1.0,54.0,1.0,61.22011408730159,0
CNPJ_01682,134996,11407,2019-05-19,Comércio varejista de alimentos,2025-05-31,44.0,1.0,44.0,BOLETO,0.0,0.0,-44.0,1.0,11.834487595336196,0
CNPJ_03417,120906,-12000,2022-05-15,Defesa nacional,2025-05-31,111866.0,4.0,27966.5,PIX,385827.0,18.0,273961.0,22.0,10.0755,0
CNPJ_00366,640756,-53973,2018-01-04,Educação superior,2025-04-30,517.0,7.0,73.86,BOLETO,0.0,0.0,-517.0,7.0,11.871787745724712,0
CNPJ_01712,13587802,-1032198,2010-09-05,Defesa nacional,2025-05-31,25.0,1.0,25.0,PIX,0.0,0.0,-25.0,1.0,13.163949164792026,0
CNPJ_00156,1110561,-66357,2020-11-20,Administração pública,2025-05-31,633.0,6.0,105.5,TED,0.0,0.0,-633.0,6.0,16.736154437361545,0
CNPJ_02811,840917,38971,2017-11-29,Cultivo de trigo,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.57801955300095,0
CNPJ_00365,164188,-12834,2021-04-20,Padaria e confeitaria,2025-04-30,27895020.0,353.0,79022.72,PIX,17261947.0,189.0,-10633073.0,542.0,12.793205547763751,2
CNPJ_02193,99776,749,2019-07-03,Televisão por assinatura,2025-05-31,184.0,3.0,61.33,PIX,0.0,0.0,-184.0,3.0,133.21228304405875,0
CNPJ_06851,2818812,67670,2021-04-12,Cultivo de trigo,2025-01-31,0.0,0.0,0.0,0,9029.0,7.0,9029.0,7.0,41.6552682133885,0
CNPJ_02066,87207182,871770,2005-12-04,Produção de alumínio,2025-02-28,2519.0,3.0,839.67,BOLETO,26460.0,12.0,23941.0,15.0,100.03462151714328,3
CNPJ_01221,2157082,-193788,2016-03-25,Cultivo de trigo,2025-02-28,10648414.0,200.0,53242.07,PIX,3975099.0,63.0,-6673315.0,263.0,11.131143311247342,2
CNPJ_05945,1822990,64323,2020-01-12,Telecomunicações sem fio,2025-02-28,73490.0,6.0,12248.33,PIX,0.0,0.0,-73490.0,6.0,28.341184335307744,0
CNPJ_00524,1861948,-143277,2015-01-25,Planos de saúde,2025-01-31,0.0,0.0,0.0,0,1522.0,1.0,1522.0,1.0,12.995442394801678,0
CNPJ_08824,116269671,-7077828,1995-10-04,Comércio atacadista de alimentos,2025-04-30,43407.0,5.0,8681.4,PIX,218105.0,29.0,174698.0,34.0,16.427309479687835,3
CNPJ_00946,1156343,53003,2017-03-01,Transporte ferroviário de carga,2025-05-31,35.0,1.0,35.0,PIX,39.0,1.0,4.0,2.0,21.81655755334604,0
CNPJ_05690,64901,564,2019-02-23,Administração pública,2025-04-30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,115.072695035461,0
CNPJ_00838,297235,-16914,2022-10-29,Engenharia civil,2025-04-30,14.0,1.0,14.0,BOLETO,0.0,0.0,-14.0,1.0,17.57331204919002,0
CNPJ_01988,406264,7633,2016-11-07,Transporte rodoviário de carga,2025-02-28,6612.0,9.0,734.67,PIX,2583.0,3.0,-4029.0,12.0,53.22468230053714,0
CNPJ_08203,2813843,-97877,2018-03-21,Extração de petróleo e gás natural,2025-04-30,95.0,1.0,95.0,PIX,59.0,1.0,-36.0,2.0,28.74876630873443,0
CNPJ_08004,173611,-509,2020-04-11,Produção de alumínio,2025-04-30,0.0,0.0,0.0,0,65.0,1.0,65.0,1.0,341.08251473477407,0
CNPJ_08481,50544,-2734,2023-07-23,Serviços de tecnologia da informação,2025-02-28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.48719824433065,0
CNPJ_04014,1157426,65403,2021-05-21,Correios e entregas expressas,2025-05-31,0.0,0.0,0.0,0,505.0,4.0,505.0,4.0,17.69683347858661,0
CNPJ_00037,1704447,-254646,2020-09-22,Comércio atacadista de calçados,2025-04-30,384.0,3.0,128.0,PIX,707.0,4.0,323.0,7.0,6.693397893546335,0
CNPJ_06036,234412,-20233,2020-02-02,Defesa nacional,2025-05-31,0.0,0.0,0.0,0,70.0,1.0,70.0,1.0,11.58562744032027,0
CNPJ_06925,15265225,-1155793,2001-11-02,Comércio atacadista de bebidas,2025-04-30,90339.0,5.0,18067.8,BOLETO,226954.0,12.0,136615.0,17.0,13.207576962310725,0
CNPJ_09625,73166597,-1522833,1996-12-30,Engenharia civil,2025-03-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.04636949685225,3
CNPJ_00694,286421,762,2023-06-18,Educação superior,2025-04-30,57.0,1.0,57.0,PIX,0.0,0.0,-57.0,1.0,375.8805774278216,0
CNPJ_06551,174996,11612,2023-08-01,Educação superior,2025-04-30,0.0,0.0,0.0,0,32.0,1.0,32.0,1.0,15.070272132276957,0
CNPJ_04994,254022,19963,2019-03-28,Comércio atacadista de tecidos,2025-03-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.724640585082405,0
CNPJ_07110,130340,-17766,2021-09-18,Consultoria empresarial,2025-05-31,0.0,0.0,0.0,0,1205.0,1.0,1205.0,1.0,7.336485421591805,0
CNPJ_03987,1229547,46388,2015-01-02,Televisão aberta,2025-03-31,0.0,0.0,0.0,0,148.0,3.0,148.0,3.0,26.505712684314908,0
CNPJ_03069,1454428,33003,2020-11-10,Padaria e confeitaria,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.06956943308184,0
CNPJ_00643,1710130,86724,2015-10-18,Telecomunicações sem fio,2025-05-31,4382.0,3.0,1460.67,PIX,0.0,0.0,-4382.0,3.0,19.71922420552557,0
CNPJ_00699,171026139,13972803,2003-10-19,Televisão aberta,2025-05-31,835.0,7.0,119.29,PIX,76.0,1.0,-759.0,8.0,12.23993059946526,3
CNPJ_03264,1665011,144168,2021-01-29,Comércio atacadista de alimentos,2025-03-31,6669.0,5.0,1333.8,PIX,265.0,1.0,-6404.0,6.0,11.549102436046834,0
CNPJ_04117,2176190,-36127,2020-12-29,Comércio atacadista de bebidas,2025-05-31,0.0,0.0,0.0,0,3913.0,3.0,3913.0,3.0,60.23721870069477,0
CNPJ_03422,2955175,-1835,2016-09-05,Defesa nacional,2025-04-30,1411.0,1.0,1411.0,PIX,3254.0,4.0,1843.0,5.0,1610.449591280654,0
CNPJ_08748,84134,-3315,2021-04-27,Comércio varejista de alimentos,2025-04-30,53286.0,3.0,17762.0,PIX,443600.0,14.0,390314.0,17.0,25.379788838612367,0
CNPJ_07450,237671,5206,2020-01-28,Armazenamento geral,2025-03-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.653284671532845,0
CNPJ_05397,250775,12532,2022-09-29,Distribuição de energia elétrica,2025-01-31,1390385.0,18.0,77243.61,PIX,2642943.0,62.0,1252558.0,80.0,20.010772422598148,0
CNPJ_09169,760858,-1459,2018-05-24,Correios e entregas expressas,2025-02-28,0.0,0.0,0.0,0,64.0,1.0,64.0,1.0,521.4928032899246,0
CNPJ_03760,3784010,280968,2009-10-06,Televisão aberta,2025-01-31,0.0,0.0,0.0,0,24.0,1.0,24.0,1.0,13.46776145326158,0
CNPJ_05704,53494,4806,2023-03-30,Cultivo de arroz,2025-02-28,59.0,1.0,59.0,PIX,0.0,0.0,-59.0,1.0,11.130669995838534,0
CNPJ_08830,14512716,694831,2015-03-07,Construção de rodovias,2025-02-28,7398.0,3.0,2466.0,PIX,13732.0,10.0,6334.0,13.0,20.88668467584204,0
CNPJ_03812,146048,18047,2020-02-01,Obras de infraestrutura elétrica,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.092646977336953,0
CNPJ_09225,159395,4496,2022-12-10,Extração de minério de ferro,2025-02-28,0.0,0.0,0.0,0,3879.0,1.0,3879.0,1.0,35.45262455516014,0
CNPJ_05163,1418860,-119316,2018-07-24,Armazenamento geral,2025-03-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.89161554192229,0
CNPJ_09248,18810379,-76780,2021-01-31,Obras de infraestrutura elétrica,2025-03-31,26936.0,2.0,13468.0,BOLETO,957.0,1.0,-25979.0,3.0,244.99060953373277,0
CNPJ_05492,1488858,-67010,2022-03-05,Saneamento básico,2025-01-31,810.0,1.0,810.0,BOLETO,115.0,1.0,-695.0,2.0,22.21844500820773,0
